,ids
16243,1687225
16244,1695448
16245,1568079
16246,1670667
16247,1379807
16248,1611738
16249,1693822
16250,1665174
16251,1559481
16252,1602301
16253,1639794
16254,1684934
16255,1690521
16256,1687137
16257,1692886
16258,1431201
16259,1441356
16260,1473396
16261,1459440
16262,1507571
16263,1684446
16264,1437351
16265,607915
16266,607916
16267,1564225
16268,607917
16269,1491137
16270,1636969
16271,1643419
16272,1681756
16273,1614715
16274,1383947
16275,1321777
16276,1580898
16277,1625158
16278,1586356
16279,1653800
16280,1695449
16281,1681014
16282,1570119
16283,1565541
16284,1681107
16285,1565540
16286,1623852
16287,1693100
16288,1471329
16289,1645911
16290,1683601
16291,1690145
16292,1545675
16293,1631412
16294,1678275
16295,1694620
16296,1463366
16297,1647018
16298,1560577
16299,1358781
16300,1636651
16301,1507464
16302,1527121
16303,1631197
16304,1664783
16305,1692988
16306,1478276
16307,1678276
16308,1627046
16309,1685230
16310,1456548
16311,1110407
16312,1626606
16313,1503453
16314,1276008
16315,1277881
16316,1468340
16317,1473531
16318,1089192
16319,1559468
16320,1676852
16321,1028265
16322,1668468
16323,1684933
16324,1694950
16325,1619581
16326,1682364
16327,1565385
16328,1537307
16329,1027804
16330,1663825
16331,1688151
16332,1650798
16333,1669547
16334,1690908
16335,1618533
16336,1404341
16337,1683268
16338,1666982
16339,1521832
16340,1642263
16341,1551591
16342,1690741
16343,1676808
16344,1646055
16345,1686744
16346,1692370
16347,1691939
16348,1558686
16349,1606978
16350,1558259
16351,1647378
16352,1412222
16353,1686724
16354,1624769
16355,1654183
16356,1571170
16357,1671599
16358,1311574
16359,1690356
16360,1544676
16361,1669721
16362,1590788
16363,824990
16364,1658697
16365,1678872
16366,1555656
16367,1572504
16368,1691941
16369,1464608
16370,1695090
16371,1580647
16372,1227823
16373,1690186
16374,1672197
16375,1436634
16376,1544289
16377,1643420
16378,1476206
16379,1689200
16380,1694956
16381,1505342
16382,1530618
16383,1525818
16384,1386780
16385,1403382
16386,1462800
16387,1583202
16388,1630255
16389,1536252
16390,1665142
16391,1683916
16392,1626754
16393,1687438
16394,1651287
16395,1659596
16396,1671017
16397,1672045
16398,1687578
16399,1488327
16400,1658664
16401,1680405
16402,1622170
16403,1668498
16404,1669934
16405,1672701
16406,1494759
16407,1615232
16408,1665085
16409,1682583
16410,1662163
16411,1691017
16412,1683192
16413,1428371
16414,1444120
16415,1525309
16416,1537413
16417,1586318
16418,1597819
16419,1672301
16420,1680767
16421,1651042
16422,923014
16423,1439084
16424,1621614
16425,1102955
16426,1258125
16427,1651289
16428,1226135
16429,1253016
16430,1641449
16431,1654432
16432,1660684
16433,1674554
16434,1679893
16435,1683781
16436,1679532
16437,1676517
16438,1676970
16439,1410998
16440,1678822
16441,1683839
16442,1672658
16443,1302334
16444,1501616
16445,1516804
16446,1523299
16447,1659538
16448,1663948
16449,1690148
16450,1692706
16451,1672959
16452,1561169
16453,1625598
16454,1636728
16455,1242592
16456,1362135
16457,1394069
16458,1519626
16459,1562612
16460,1577431
16461,1598050
16462,1646054
16463,1660563
16464,1662142
16465,1687229
16466,1499381
16467,1108877
16468,1671363
16469,1447062
16470,1619833
16471,1634147
16472,1634453
16473,1640231
16474,1654008
16475,1667816
16476,1692106
16477,1660968
16478,1434043
16479,1460379
16480,1497874
16481,1610892
16482,1589170
16483,1588811
16484,1487932
16485,1679076
16486,1680054
16487,1386752
16488,1554950
16489,1590617
16490,1623154
16491,1641197
16492,1648308
16493,1652501
16494,1662748
16495,1670709
16496,1670790
16497,1670792
16498,1676388
16499,1606706
16500,1486214
16501,1658695
16502,1591639
16503,1425473
16504,1463181
16505,1299946
16506,1634937
16507,1480930
16508,1646694
16509,1685229
16510,1462766
16511,1631759
16512,1326960
16513,1644359
16514,1640889
16515,1602078
16516,1691466
16517,1678228
16518,1682803
16519,1613313
16520,1662948
16521,1506188
16522,1487390
16523,1487416
16524,1639689
16525,1623505
16526,1457089
16527,1186818
16528,1692884
16529,1570030
16530,1658775
16531,1694594
16532,1465653
16533,1550681
16534,1582845
16535,1619649
16536,1677411
16537,1684914
16538,1336781
16539,1543166
16540,1413787
16541,1463093
16542,1654081
16543,1627676
16544,1416150
16545,1415294
16546,1633390
16547,1588418
16548,985572
16549,1096210
16550,1648398
16551,1670876
16552,1694100
16553,1191261
16554,1681103
16555,1444275
16556,1527811
16557,1690975
16558,1670203
16559,1645382
16560,1667655
16561,1303476
16562,1439810
16563,1539884
16564,1663464
16565,1694102
16566,1689585
16567,1585129
16568,1619770
16569,1679129
16570,527998
16571,1652655
16572,1541842
16573,1664531
16574,1080607
16575,1660124
16576,1642744
16577,1534933
16578,1664882
16579,1550336
16580,1679591
16581,1548647
16582,1667656
16583,1660125
16584,1538886
16585,312887
16586,1695332
16587,1651285
16588,1623536
16589,1656840
16590,1651288
16591,1651290
16592,1651286
16593,1534978
16594,1550275
16595,1632463
16596,1584258
16597,1648760
16598,1658433
16599,1290461
16600,1682461
16601,1370025
16602,1691299
16603,1453932
16604,1657205
16605,1548979
16606,1296846
16607,1627438
16608,1692254
16609,1688797
16610,1661465
16611,1646053
16612,1485053
16613,1484353
16614,1665669
16615,1643665
16616,1687730
16617,1680255
16618,1682460
16619,1520838
16620,1694101
16621,1315596
16622,1632539
16623,1674558
16624,1680182
16625,1589987
16626,1605861
16627,1489239
16628,1650178
16629,1678272
16630,1617383
16631,1654292
16632,1305855
16633,1482106
16634,1633597
16635,1685139
16636,1552672
16637,1682029
16638,1645135
16639,1646252
16640,1459158
16641,1638365
16642,1682935
16643,1557533
16644,1651833
16645,1555416
16646,1498400
16647,1161420
16648,1485347
16649,1690518
16650,1675327
16651,1637902
16652,1664529
16653,1693251
16654,1538345
16655,1383257
16656,1566873
16657,1406305
16658,1612874
16659,1688814
16660,375794
16661,1618556
16662,1551130
16663,1695026
16664,1660019
16665,1643339
16666,1670640
16667,1646822
16668,1683609
16669,1497933
16670,1684434
16671,1645321
16672,1614393
16673,1641451
16674,1644419
16675,1534904
16676,1674150
16677,1653121
16678,1416149
16679,1650584
16680,1613522
16681,1612001
16682,1695375
16683,1564473
16684,1474961
16685,1590767
16686,1591985
16687,1400058
16688,1688794
16689,1583704
16690,1617941
16691,1648304
16692,1619579
16693,1186920
16694,1684346
16695,1694417
16696,1683307
16697,1689831
16698,1627602
16699,1689666
16700,1694775
16701,1654264
16702,1693321
16703,1672958
16704,1680406
16705,1644799
16706,1639490
16707,1669640
16708,1607493
16709,1623227
16710,1688403
16711,1547430
16712,1650800
16713,1572187
16714,1688388
16715,1686937
16716,1533964
16717,1534932
16718,1533963
16719,1534929
16720,1534930
16721,1534931
16722,1561708
16723,1534927
16724,1597218
16725,1690519
16726,1633391
16727,1565296
16728,1677181
16729,1667654
16730,1662286
16731,1576301
16732,1694227
16733,1642743
16734,1447702
16735,1652931
16736,1655342
16737,1681549
16738,1689377
16739,1662224
16740,1561709
16741,1440533
16742,1559881
16743,1579638
16744,1548649
16745,1674904
16746,1666346
16747,1675452
16748,1694103
16749,1689378
16750,1682584
16751,1618433
16752,1677486
16753,1666806
16754,891870
16755,1670866
16756,1646819
16757,1625543
16758,1630245
16759,1582041
16760,1644405
16761,1618087
16762,1416834
16763,1596470
16764,1675457
16765,1643664
16766,1692885
16767,1640086
16768,1666027
16769,1528131
16770,1672531
16771,1662691
16772,1629126
16773,1687729
16774,1587482
16775,1678188
16776,1484706
16777,1689942
16778,1687980
16779,1355533
16780,1321584
16781,1542951
16782,1672957
16783,1305900
16784,1568216
16785,1669504
16786,1690303
16787,1684143
16788,1591398
16789,1424484
16790,1202837
16791,402090
16792,1429886
16793,1650430
16794,1667866
16795,1681548
16796,1674903
16797,1383118
16798,1405452
16799,1651648
16800,1643018
16801,1573018
16802,1654951
16803,1646805
16804,1662935
16805,1647772
16806,1671584
16807,1662414
16808,1677278
16809,1594088
16810,1685667
16811,1407964
16812,1450161
16813,1670055
16814,1308479
16815,1669193
16816,1651832
16817,1646128
16818,1637839
16819,1226249
16820,1647360
16821,1682298
16822,969912
16823,1604169
16824,1580912
16825,1519241
16826,1644054
16827,1681105
16828,1694104
16829,1637810
16830,1689944
16831,1620897
16832,1581021
16833,1656330
16834,1525130
16835,1627439
16836,1641567
16837,1574599
16838,1627560
16839,1413354
16840,1654080
16841,1689376
16842,1557724
16843,1421972
16844,1672947
16845,1679590
16846,1625931
16847,1671631
16848,1580802
16849,1623637
16850,1689830
16851,1637863
16852,1605421
16853,1680587
16854,1673575
16855,1231628
16856,1668046
16857,1687082
16858,1687565
16859,1561283
16860,1684397
16861,1682085
16862,1641253
16863,1654294
16864,1499438
16865,1577968
16866,1684913
16867,1663465
16868,1688732
16869,1512287
16870,1693149
16871,1687131
16872,1077053
16873,1429432
16874,1530082
16875,1681380
16876,1687130
16877,1684216
16878,1629370
16879,1693713
16880,1624580
16881,1455574
16882,1425098
16883,1682870
16884,1682871
16885,1685335
16886,1543230
16887,470210
16888,1626275
16889,1423349
16890,1615507
16891,1681045
16892,1673274
16893,1691220
16894,1624874
16895,1638378
16896,1622033
16897,1529106
16898,1684761
16899,1609246
16900,1486230
16901,1693715
16902,1669364
16903,1682459
16904,1683114
16905,1683266
16906,1685341
16907,1647850
16908,1675736
16909,1684218
16910,1434482
16911,1587757
16912,1661977
16913,1667817
16914,1674902
16915,1691759
16916,1674727
16917,1550830
16918,1623865
16919,1662994
16920,1674222
16921,1651689
16922,1693156
16923,1679053
16924,1550424
16925,1679051
16926,1219754
16927,1687981
16928,1687134
16929,1635052
16930,1662688
16931,1676295
16932,1693716
16933,1653436
16934,1680434
16935,1588574
16936,1435179
16937,1590903
16938,1650042
16939,1681102
16940,1568046
16941,1568047
16942,1604693
16943,1685340
16944,1685342
16945,1687138
16946,1691503
16947,1635738
16948,1694657
16949,1514478
16950,1675269
16951,1692635
16952,1669272
16953,978013
16954,1122403
16955,1641473
16956,1671336
16957,1561772
16958,1299566
16959,1649785
16960,1669273
16961,1690863
16962,1550426
16963,1632588
16964,1673098
16965,1191898
16966,1565295
16967,1590769
16968,1622004
16969,1642640
16970,1678395
16971,1692650
16972,1691889
16973,1660527
16974,467439
16975,1652654
16976,1657312
16977,1048354
16978,1533579
16979,1641655
16980,1645853
16981,1676184
16982,1650123
16983,1691627
16984,1185403
16985,1525265
16986,1183205
16987,1248920
16988,1169885
16989,1174253
16990,1645479
16991,1657287
16992,1613800
16993,1678396
16994,1601560
16995,1647783
16996,997372
16997,1662993
16998,1678563
16999,1643104
17000,1330622
17001,1633856
17002,1191265
17003,1631308
17004,1678973
17005,1632306
17006,1660453
17007,1692482
17008,1632299
17009,1639798
17010,1596913
17011,1587227
17012,1629866
17013,1586803
17014,1561159
17015,1395124
17016,1640094
17017,1677754
17018,1585740
17019,1683542
17020,1244084
17021,1674088
17022,1172931
17023,1602835
17024,1571059
17025,1665144
17026,1683004
17027,1384737
17028,1455714
17029,1614571
17030,1691467
17031,1676518
17032,1093399
17033,1694639
17034,1676219
17035,1437344
17036,1674736
17037,1460565
17038,1680016
17039,1664497
17040,1238963
17041,1671910
17042,1687135
17043,1085075
17044,1685659
17045,1672177
17046,1667818
17047,1671992
17048,1583161
17049,1538114
17050,1584229
17051,1559159
17052,1408103
17053,1527464
17054,1678736
17055,1551762
17056,1693714
17057,1538349
17058,1467248
17059,1680254
17060,1662285
17061,1663463
17062,1684654
17063,1431198
17064,1664530
17065,1586731
17066,1645571
17067,1688262
17068,1392423
17069,1692504
17070,1683827
17071,1693973
17072,1629618
17073,1626909
17074,1637345
17075,1319937
17076,1693969
17077,1670054
17078,1516333
17079,1516334
17080,1617230
17081,1416322
17082,1685590
17083,1551590
17084,1559132
17085,1617715
17086,1693537
17087,1562613
17088,1599390
17089,580681
17090,1668760
17091,1449574
17092,529139
17093,1522013
17094,1580403
17095,1683292
17096,1541056
17097,851956
17098,1594751
17099,1635521
17100,1635641
17101,1671312
17102,1678432
17103,1485784
17104,1534531
17105,1665128
17106,1674547
17107,1362474
17108,1656583
17109,1675749
17110,1611425
17111,1411394
17112,1663226
17113,1201682
17114,1481855
17115,1553026
17116,1606157
17117,1620560
17118,923980
17119,1607849
17120,1641572
17121,1678761
17122,1680228
17123,1682263
17124,1520121
17125,1530673
17126,1604314
17127,1688605
17128,1497873
17129,1695372
17130,1542792
17131,1644451
17132,1590934
17133,1286359
17134,1538798
17135,1684131
17136,1427390
17137,1493399
17138,1559627
17139,1590761
17140,1610656
17141,1648199
17142,1654648
17143,1690909
17144,1612546
17145,1527888
17146,1665627
17147,1663584
17148,1694371
17149,1597754
17150,1624149
17151,1539334
17152,1576937
17153,1356520
17154,1621456
17155,1662076
17156,1693425
17157,1651465
17158,1692477
17159,1587228
17160,1682209
17161,1682086
17162,1621439
17163,1633930
17164,1646473
17165,1600920
17166,1633392
17167,1610717
17168,1674244
17169,1691654
17170,1561710
17171,1621652
17172,1628164
17173,1664590
17174,1680575
17175,1597744
17176,1688120
17177,1634606
17178,1688012
17179,1683194
17180,1661340
17181,1681681
17182,1662649
17183,1675935
17184,1679875
17185,1651922
17186,1662324
17187,1665781
17188,1676598
17189,1688030
17190,1673927
17191,1687550
17192,1652051
17193,1683193
17194,1669237
17195,1680620
17196,1683559
17197,1690850
17198,1694235
17199,1688341
17200,1657886
17201,1683215
17202,1682699
17203,1656805
17204,1684001
17205,1600336
17206,1592562
17207,1689767
17208,1682183
17209,1687982
17210,1642370
17211,1651923
17212,1661787
17213,1692475
17214,1676300
17215,1662650
17216,1635617
17217,1664184
17218,1691504
17219,1692747
17220,1613584
17221,1636401
17222,1649993
17223,1659458
17224,1671174
17225,1695252
17226,1613585
17227,1692422
17228,1639155
17229,1691994
17230,1562681
17231,1691158
17232,1677114
17233,1613587
17234,1652054
17235,1656416
17236,1688551
17237,1690838
17238,1695237
17239,1642896
17240,1691593
17241,1619560
17242,1613588
17243,1613589
17244,1682696
